time,f0,VUV,NAQ,QOQ,H1H2,PSP,HRF,MDQ,peakSlope,Rd,Rd_conf,MCEP_0,MCEP_1,MCEP_2,MCEP_3,MCEP_4,MCEP_5,MCEP_6,MCEP_7,MCEP_8,MCEP_9,MCEP_10,MCEP_11,MCEP_12,MCEP_13,MCEP_14,MCEP_15,MCEP_16,MCEP_17,MCEP_18,MCEP_19,MCEP_20,MCEP_21,MCEP_22,MCEP_23,MCEP_24,HMPDM_0,HMPDM_1,HMPDM_2,HMPDM_3,HMPDM_4,HMPDM_5,HMPDM_6,HMPDM_7,HMPDM_8,HMPDM_9,HMPDM_10,HMPDM_11,HMPDM_12,HMPDM_13,HMPDM_14,HMPDM_15,HMPDM_16,HMPDM_17,HMPDM_18,HMPDM_19,HMPDM_20,HMPDM_21,HMPDM_22,HMPDM_23,HMPDM_24,HMPDD_0,HMPDD_1,HMPDD_2,HMPDD_3,HMPDD_4,HMPDD_5,HMPDD_6,HMPDD_7,HMPDD_8,HMPDD_9,HMPDD_10,HMPDD_11,HMPDD_12,vowelSpace,F1,F2,F3,F4,F5,VAD
2.695,80.5,0,0,0,0,0,0,0,-0.155823214947159,1.37870188635983,0.355496048128,-15.1337202294773,0.946781596687253,0.530296257820087,0.329204576718971,0.061667517183202,-0.133921686392154,-0.0815937446996046,0.000840098928521406,0.095974314179528,0.0477245158760365,-0.0343288106197119,0.0388457034393479,0.029703202046193,0.0622272363407672,-0.00965585353986246,0.0348389940226278,0.0159803575451409,0.0590750963022047,0.0196480709932859,0.0417999571981198,-0.0249113419816002,0.00860526153823137,-0.055310087060414,0.0508628471929231,0.012887032746264,0,0,0.0359609376461743,-0.34525694059446,-0.954837264856139,-2.0950287300546,2.43720524828558,-2.12358025422165,-1.3588722183145,-1.7192081967292,-1.86135314447479,-1.31192287367116,-1.63118490050491,-2.20822507553808,-2.6841458642467,-2.07329761613367,-1.13449356834978,-2.85760097745896,-2.54083575900964,-1.41578903622344,-0.925537288608521,-0.975807554117955,-1.1862318374674,-1.20488816505274,-1.44529722054431,0.166536008600713,-0.324395258172618,-0.338390257567929,-0.31573031829314,-0.268518973431103,-0.294047939486085,-0.281267705777882,-0.329367277416846,-0.332868175016978,-0.278928010715545,-0.309531380151272,-0.30181776876736,-0.241297485397962,0,3634.50279079449,7405.53501264531,10340.5429088593,11057.1835617475,13585.6558461626,0
2.705,104,0,0,0,0,0,0,0,-0.169284652786739,0.635891003419126,0.282929661344268,-15.2220627292371,0.725308231129735,0.445378663022086,0.274765206194857,0.12065327260104,-0.0638018018106027,-0.0650204893924375,0.00940474083787301,0.0807559307665568,0.0656111436892286,-0.00943216121585477,0.0154663921993859,0.105198363013446,0.0299838573003812,0.0352392954273766,0.0790436953053461,0.00935108926178902,0.0111084420915624,0.0243144355474501,0.0172545827459841,0.0157091111929169,-0.0140055283634848,-0.0295388780098712,0.0503452288036332,-0.00338268064041924,0,0,0.0294627246534311,-0.343799322968585,-0.992186997935616,-2.09096239958432,2.35201508672985,-2.1122075194749,-1.14881949786083,-1.67115248772329,-1.75266360786974,-1.19687424093225,-1.61790985458445,-2.20453160599741,-2.70898879724691,-2.02347805078314,-1.14328911636041,-2.72392761906427,-2.47906662196424,-1.30170005612861,-0.922114446938395,-0.974626849550476,-1.13950602582977,-1.20235767575437,-1.42383575605914,0.167490213627597,-0.336576431291208,-0.35325883606859,-0.323386163070931,-0.268021817361808,-0.294921276179737,-0.288811911547006,-0.34143296235448,-0.335483869370654,-0.282596056945185,-0.317967500807111,-0.302747223413363,-0.236067992903616,0,3727,6695.39740913362,7856.50912920906,11086,13795.4119338787,0
2.715,104.5,0,0,0,0,0,0,0,-0.178172502317627,1.6762536065906,0.393191906941659,-15.6403192719402,0.601405353650753,0.342081938480171,0.191597375447145,0.167531301757581,0.000137059786922945,-0.0239609927062337,0.0263468785142511,0.0229485188879008,-0.0118432511493921,0.0186051505590124,0.047433925062496,0.127404009206202,-0.0494892711482593,-0.0138349328576283,0.0613047320086644,0.0529942448996533,-0.0184522988913976,0.00894335649485227,0.0122772244693373,0.0658211263365245,-0.0100779045493643,-0.0256671354247843,0.0561983440549623,-0.00686515782958266,0,0,0.0239464108604963,-0.340952556238678,-1.02147558190653,-2.08593019424173,2.21800613466376,-2.11768933958694,-0.994496247079502,-1.6221111968479,-1.5927910496764,-1.08292327217755,-1.60057416555037,-2.20893485061481,-2.73285743428544,-2.0050485648071,-1.15660759206605,-2.6167854751658,-2.43032209068802,-1.1941313667797,-0.912023542072343,-0.971992059093943,-1.11076066640952,-1.20969466267485,-1.41733863210402,0.172611588423497,-0.34957796032021,-0.363728309778068,-0.32961833332597,-0.273630076342364,-0.298137647823114,-0.298877114467751,-0.354312486684906,-0.339447962850395,-0.289196879999255,-0.326190960861624,-0.305807264034013,-0.236242029077627,0,1763.11540329346,3898.46501258224,5770.11540329346,6739.28131208337,11333.6687121982,0
2.725,105,0,0,0,0,0,0,0,-0.178597753633096,1.96934243002174,0.432576021390943,-15.8805319950838,0.509131671122933,0.359992409948138,0.261459303132046,0.107795153256648,-0.0188367971481552,0.0503634482679898,0.152895581994882,-0.0610636098590435,-0.0549781510969903,0.0257620884579745,0.0255642530297969,0.0717777238600646,-0.00601734738765718,-0.0820315956993328,0.0511674411174626,0.0521216305897414,-0.0568007741110575,0.032274393344141,-0.00700663917516661,0.106644148689134,-0.0322342210885005,-0.0289174096754517,0.0156523769095985,0.0571894192475733,0,0,0.0205335643825784,-0.333789440887627,-1.03747341321761,-2.08352417910466,2.11907612069481,-2.12343426563179,-0.881504366447835,-1.56097802841981,-1.46294341912911,-0.988087528886778,-1.58584159027689,-2.21700739141948,-2.74029551869856,-1.97909958728769,-1.21445165175922,-2.54046719332439,-2.39581179762112,-1.08759881786268,-0.902531906766212,-0.972502411883993,-1.10825870573859,-1.22590602403129,-1.41029454916701,0.182451383716838,-0.360119436260509,-0.370804506834333,-0.340766128213161,-0.285921471373859,-0.306535480180202,-0.310779103808523,-0.364341058158891,-0.345914785784244,-0.299045546690659,-0.332022289472775,-0.310966088187315,-0.242360997109184,0,1510.10121911994,3727,5626.64771659403,6469,11375.883991246,0
2.735,140.5,0,0,0,0,0,0,0,-0.180463385222979,1.96872582774231,0.398555996885819,-15.1096258604555,0.584926628143815,0.501282946114146,0.352700420854594,0.0883621672430762,-0.0339591762831163,0.0898879807670181,0.232391820342689,-0.144706832878959,-0.0367263901626361,-0.0550766325957471,-0.0271812522465323,0.0854597545539248,0.050041501140148,-0.0844353013863791,0.0862357746393931,-0.0030847791213614,-0.133987329587197,0.0568818367946427,0.000129877085658628,0.136370090946096,-0.0898043533468104,-0.0449999261511908,-0.00269892659892989,0.0308889818256236,0,0,0.018188573158044,-0.32633621317021,-1.04585565137034,-2.07529390459602,2.03255258536601,-2.12495513928564,-0.791284579229902,-1.48290850453487,-1.46216813401941,-0.906232196348855,-1.5683358130627,-2.19443809457612,-2.72117351080147,-1.9504399964556,-1.26460227940915,-2.42627009447637,-2.35098415964789,-0.963368058652899,-0.881422856219298,-0.969343098020247,-1.11462071341452,-1.2376949623744,-1.38394138454395,0.190639104478367,-0.368100337467602,-0.380811295756725,-0.359056252960174,-0.301704538105995,-0.317358854846696,-0.321985611715331,-0.370526308559347,-0.35400255347256,-0.307209977921858,-0.333852341933139,-0.317473725532982,-0.253553414601362,0,1500,3147.63994021078,3887.83508139031,5696.51992028105,12012.4620546554,0
2.745,136.5,0,0,0,0,0,0,0,-0.188942131036777,1.62448328723387,0.366733601232947,-14.6622622932332,0.626448538494859,0.458462445622069,0.281417966615837,0.0919867492763921,0.0277468125270572,0.0854235791854001,0.16247426531025,0.0805859247828274,0.0926726455954056,0.0778317398141837,0.0480611168303272,0.100002555876479,-0.0087681150169432,-0.0110397753020991,0.0908544049659758,0.0572480197546639,-0.0587828962956631,-0.0554191936173992,-0.115074880705022,0.0698446846199777,-0.0130480002330943,-0.0201677570091716,-0.0290463199517486,0.0579531852552668,0,0,0.0158046684220139,-0.321480691491826,-1.05513859147002,-2.05621012524324,1.90651260077034,-2.12544631393973,-0.713026020105755,-1.39073881602021,-0.16176861705048,-0.820814126373493,-1.55311689318398,-2.10838938578594,-2.70115225820883,-2.09968085639876,-1.31936207851859,-2.42496061892034,-2.30001296335468,-0.858401693359809,-0.866219364713717,-0.964936979841764,-1.13287439338564,-1.24389183792339,-1.35332656007567,0.193959865621034,-0.374233044844907,-0.39272505545291,-0.377701715392334,-0.318876266864572,-0.329452877213506,-0.33284721745665,-0.378204301737297,-0.362889170646502,-0.311621679232111,-0.33521401644096,-0.323809487191187,-0.267298618373861,0,2938.04522033083,5778.8322306804,7659.5214023978,10318.9455968515,12049.2502885398,0
2.755,97,0,0,0,0,0,0,0,-0.18485703170043,0.74710364339133,0.324198627746605,-14.3424618592632,0.750740349585941,0.59473622326661,0.262727355654245,0.0108364601336012,0.0331464576353245,0.1483056672486,0.0934130962052592,0.111383812417391,0.17312726123354,0.103116917723378,0.123733498810266,0.125050936911052,0.139963578548458,0.0534110413916905,0.0388852090852779,0.0283480312674125,-0.0164947965417248,-0.0810185409866053,-0.0668039849325848,0.0689254925072205,-0.04000062967667,-0.00465608960367367,-0.04377513416183,0.0130120617690907,0,0,0.0134086624416412,-0.314699876411879,-1.05607391713384,-2.02533378730414,1.7718669871586,-2.11466289268765,-0.63562069081904,-1.23039628850945,1.17776432570037,-0.742328772409882,-1.53710164248578,-2.00318680757398,-2.67018497252535,-2.29196094917405,-1.26840147124935,-2.51633051017609,-2.24812359633878,-0.778811997022862,-0.869590707037977,-0.959044547830421,-1.15394847948138,-1.25458449366953,-1.32042009159261,0.193089053391765,-0.384385103004636,-0.405495019353887,-0.393015291243606,-0.335738576999547,-0.341383585799427,-0.344099016080708,-0.386664673232228,-0.370497655266962,-0.316093224216228,-0.339788636711394,-0.329816256737474,-0.280925883681901,0,3072.66251253493,3923.80438580452,6293.65105293369,7036.1506650606,8400.06776742757,0
2.765,94.5,0,0,0,0,0,0,0,-0.17636132088399,1.36731021052071,0.380514185736916,-14.9932360609359,0.633445944570185,0.49676174794814,0.177947474835654,0.0628176448944449,0.017481110702645,0.0242833340591948,0.111982784255872,0.124288673217478,0.167557203970762,0.113829102400155,0.148583335266258,0.106378594571799,0.132715391438876,0.0738573428108008,0.0251422307151261,0.0564930985096088,0.029165342136382,-0.0617065915441981,-0.113320401222804,0.0500180573902139,-0.0125619539768804,-0.0513567992536679,-0.10185296616854,-0.0564544103135095,0,0,0.0119643136942562,-0.302865572454251,-1.03805966163896,-1.98184918730293,1.64401703954953,-2.10712130893145,-0.55561225188741,-0.937569122459321,1.21882287405424,-0.66880289872125,-1.50967600890363,-1.93430270101476,-2.63653994436374,-2.17490334864638,-1.05328507631897,-2.55531559982176,-2.19175088124178,-0.676664066733762,-0.855583816010651,-0.941820080107439,-1.16022777885875,-1.26734634994198,-1.26690598801243,0.190751941460837,-0.40179148368307,-0.423089706122434,-0.408826717864258,-0.3561906015253,-0.356641760047728,-0.360699479605138,-0.397750053428113,-0.38030256917814,-0.327252810970522,-0.350300248532513,-0.339848635055991,-0.297334743127885,0,3070,3656,6070,6563,10367.912517265,0
2.775,92,0,0,0,0,0,0,0,-0.180176575342516,1.67177429144392,0.554066799603687,-15.4173475609045,0.368930535467136,0.38934625780728,0.19203287252219,0.0354545940873757,0.0167837308819807,-0.0697392626827073,0.0212359762452808,0.0397836982381402,-0.0432199012264067,0.0990502218747258,0.152027476905086,0.0511605079831701,-0.190303897798817,0.193638174423742,0.0601339547463431,-0.0351827662115415,0.0340938714741202,-0.0577574502974713,-0.0253101475871645,-0.00472763565129407,-0.0338447835248524,-0.0370104220527828,0.0486524517068308,0.019258837603907,0,0,0.0105721161597305,-0.286466507476788,-1.00476362660495,-1.92680454905348,1.56659925231957,-2.12757088879596,-0.466444466635156,-0.555596089535375,1.26690795236191,-0.593790227116521,-1.4832497070194,-1.89804420391082,-2.62060856138052,-1.4214679444648,-0.982606305494429,-2.59322589056857,-2.14685551222097,-0.487426517097033,-0.839191307206043,-0.906834969796794,-1.15440636080512,-1.27934035407722,-1.19963989866784,0.188990593199954,-0.41287067875516,-0.431127341888997,-0.419929810137673,-0.372719358876306,-0.370214043790537,-0.378754717228516,-0.404872923845665,-0.38568693767494,-0.338154345609601,-0.358460290192408,-0.345004968576596,-0.312265701388067,0,3070,3454.09001179387,6070,6563,8567.64781750419,0
2.785,92,0,0,0,0,0,0,0,-0.181364075741751,0.85105191601481,0.440839956244195,-14.906540789554,0.608294416658614,0.398701909953185,0.193301486336339,0.067661208740955,0.0325587810451722,-0.03034805923335,0.0651842970916703,0.108093137631233,0.0996334133432009,0.0620788413638877,0.0894654634192015,0.124342326896837,-0.0605536191838134,0.0574089966612394,0.0990540654560455,0.0706544130308665,0.000773359858891758,-0.0498621837544015,-0.140675857424891,-0.116221235715165,0.00705184097805056,-0.00712076991033963,0.054752615190836,0.0824195256889905,0,0,0.00729326710408973,-0.269855446661209,-0.960710824397169,-1.8519294491736,1.51616456783761,-2.17151488404077,-0.375346947623315,-0.217432341089033,1.24198772353274,-0.52282893035443,-1.45129630670897,-1.88726707909347,-2.60285821875285,-0.870438107194257,-0.950742360815422,-2.58386673314903,-2.09299166585483,-0.336353776202181,-0.826279219600597,-0.854953922595222,-1.15693896984791,-1.26896576678461,-1.13397249551934,0.19315499696671,-0.399443276088984,-0.413707958546679,-0.410352251728649,-0.369821883198163,-0.363437366427404,-0.375788657877664,-0.392554315439231,-0.373651078478796,-0.335638754117196,-0.349855002912337,-0.335103822766724,-0.314211785871396,0,3468.53922564126,5333.96856650925,7902.94053242686,8693.35786499497,10337.8132974262,0
2.795,92.5,0,0,0,0,0,0,0,-0.184574568228557,0.759572620148893,0.274014681091654,-15.0096054606896,0.473408941699043,0.369756322069152,0.189173241533437,0.0680467890079704,0.133443335826115,0.0451542044027829,0.035459999802428,0.125415070747141,0.129372848124131,0.0315484468853125,0.0134883756927778,0.0332937791359926,0.00877226773189211,0.0276089386774111,0.0259934915200558,0.107957043600653,0.0361949956649193,0.0199610140561658,-0.0491098378822351,0.0261205914069173,0.0510959884189765,0.0936765062955159,0.0147820233086145,-0.025959382446987,0,0,0.00395198203906322,-0.255083117891869,-0.920427638048832,-1.76326987029581,1.47321714088582,-2.22724708925041,-0.280860160850763,0.0459241943554862,1.22602045584996,-0.454076088346799,-1.41241315637204,-1.87666684634577,-2.57562946219519,-0.916218532636387,-0.833252293973402,-2.55157383339771,-2.01756031022623,-0.343591649510945,-0.787359093164434,-0.800801839801801,-1.17063370957792,-1.21265114747513,-1.08816369155675,0.200057033899167,-0.377678721008916,-0.390930695696499,-0.392526027338251,-0.361870489641996,-0.348583508231904,-0.361761981549528,-0.372761104153428,-0.355554584922997,-0.329857369667029,-0.335824287750484,-0.320059077051955,-0.308957039053922,0,1715.07157047618,5672,8069.707089564,9070,13887.8147921569,0
2.805,93,0,0,0,0,0,0,0,-0.18708418933832,1.8309205598317,0.407780863547268,-14.729265616113,0.550944989671852,0.44726677219988,0.200537242635166,0.10593038952858,0.120006471318999,0.0690107375403257,0.0642094072880755,0.120920914061688,0.122948126230365,0.0192005791874081,0.00126243995126422,0.0625874939885737,0.10216355302379,0.12317326967777,0.0656152485376173,0.111114971260254,0.039897916833957,-0.0112061968525295,-0.0152509817358652,0.0117186652182397,-0.0174560177666783,0.043739045928437,-0.00801706717834876,-0.0561007289590394,0,0,0.00163986755391576,-0.237475350376595,-0.880180486926883,-1.65760964529509,1.43392076811751,-2.28452582749236,-0.178979309925506,0.272657388903692,1.23515875624507,-0.372038273728295,-1.37195518197978,-1.56646668275709,-2.50657560205901,-0.920159401611475,-0.689500785813563,-2.4112751837289,-1.84010194889422,-0.358827780179652,-0.70452452968657,-0.749256261250963,-1.16124226140262,-1.11610965392959,-1.04350270281128,0.202154254462202,-0.363317900196582,-0.380744146912404,-0.384215995790736,-0.361015402454255,-0.340690876743287,-0.356053496383226,-0.359984791740723,-0.345118322531535,-0.330182242706324,-0.328867046969277,-0.304916216294522,-0.303011494799458,0,1359,2236.08670698857,6089.62158088254,9224.83022509256,14411.6428918307,0
2.815,93,0,0,0,0,0,0,0,-0.174956723743527,2.49650100645111,0.570542488838576,-14.4945130955636,0.694923717064254,0.541672627494381,0.242931639984805,0.125634468161113,0.0869980685857295,0.104316845227844,0.101985329300549,0.12096810650748,0.0702315657210315,0.0200589109019378,0.0628132067811482,0.0484203425486965,0.0827120289753592,0.172763162426255,0.148317562629422,0.0499819892599395,0.0323648541386045,-0.0353415457433979,-0.0827842517159512,-0.128756782835735,-0.0552541622421705,0.058199681987938,0.0501736241252269,0.0146372618088188,0,0,-0.000642761965943706,-0.219916614191673,-0.844214734110221,-1.5366817078233,1.39391196994726,-2.34211962940147,-0.0914998825964659,0.443579557694291,1.24183784939083,-0.292812167463273,-1.33700697282038,-1.03781118715989,-2.39128484319904,-0.968892638902893,-0.521061401271464,-2.06388968275771,-1.54424903855653,-0.361167222382992,-0.641879670214222,-0.712064677519896,-1.18190519759405,-1.02194829667248,-0.986254437520651,0.202278430398983,-0.350729144255626,-0.374394987751959,-0.378262345184084,-0.363354637476984,-0.338153229297641,-0.356954203376023,-0.353012718411721,-0.338893681005861,-0.331171731339029,-0.32445902972162,-0.289867464711087,-0.294233225721299,0,1473.27565481184,5070.91159646065,8387.87034946428,11309.2885271543,13517.3180433535,0
2.825,91,0,0,0,0,0,0,0,-0.156905610665709,1.97315804928243,0.526277526301286,-14.5213613763015,0.740394892815105,0.565268353288,0.290186824980444,0.0895681820889821,0.0294077627895301,0.112393622043354,0.0803799070458326,0.0721980385581699,0.0513317547542167,0.0285864321318408,0.0674995680775629,0.0526983718083821,0.150203754982989,0.0895857535031036,0.0969676206125782,0.0171949494237785,0.0249580426545866,-0.00315796422106168,-0.0319946318756954,-0.152653001438534,-0.0767012232895171,0.0765763459421469,0.0391222875449243,0.0355421786922334,0,0,-0.00384299359180496,-0.209385842748009,-0.818865863428751,-1.41634312285122,1.36096961256822,-2.39775723471932,-0.0247107739777288,0.575335560711686,1.25808440818443,-0.240720650669704,-1.31789624472285,-0.822609687718175,-2.27199785751356,-1.10793566159982,-0.401446020170059,-1.6085115330018,-1.32283602535561,-0.37771083439995,-0.63015789590666,-0.702250304321859,-1.21235196187027,-0.998739486887962,-0.970917003847187,0.20528790207983,-0.341061313644223,-0.367457643851534,-0.372022697242151,-0.371974917080563,-0.344338469316787,-0.364363443003116,-0.350265210158699,-0.332407704627274,-0.332017923806593,-0.321391114960056,-0.274993262586919,-0.282739308227742,0,1500,5345.4515284724,6537.60940860381,9583.48496124419,13313,0
2.835,89.5,0,0,0,0,0,0,0,-0.15354643178077,1.56468089968997,0.426100999704898,-14.6165084518613,0.70670109199987,0.517432916279985,0.305026294134032,0.126451555522239,0.0864570585254281,0.146448416310732,0.0507738132071229,0.0164840555749739,-0.0269837985182465,0.0323664631327102,0.0724790773627931,0.0816451761955,0.129639811501497,0.0571825814473281,0.102892688638284,-0.0393075849884372,-0.041639663469748,-0.0170595382636778,0.0409240717627926,-0.0124565326603301,0.00160731724483555,0.0484913338093149,-0.00406176593913357,-0.0216442234616119,0,0,-0.00808361034397187,-0.206864487715133,-0.802935450869096,-1.30716724417844,1.32407369680124,-2.46024318873633,0.0523366387147135,0.690818812851828,1.2879388710884,-0.18873761422144,-1.307597019959,-0.990146231821683,-2.22303878372863,-1.2794069941879,-0.3969553120436,-1.17798316314249,-1.22939974079152,-0.406175240188702,-0.61785868345853,-0.714088884354491,-1.20701412023542,-1.08276830005877,-1.01712009781155,0.207529693838907,-0.340086256161037,-0.364092319134282,-0.366000161050918,-0.379523290926597,-0.346869002497292,-0.3697029022135,-0.345749132998137,-0.327511660231521,-0.336121169254712,-0.322336870966086,-0.265624190977004,-0.275225460228139,0,1500,5203,8406.24273920422,11118.5610411398,13220.4565109077,0
2.845,73,0,0,0,0,0,0,0,-0.154776799413952,1.29010762043827,0.373703930957145,-14.7039260385337,0.602876734783056,0.538462793767277,0.346248540848572,0.188844089949864,0.123699032381641,0.0669986528235603,0.0178109969814506,-0.0319969310340737,-0.0111489371113245,0.112674583947854,0.0479464571468192,0.0645484990045346,0.0596530279010074,0.112893511617623,0.0783433638817043,-0.106611934023335,-0.0390021581809678,0.0136316103668535,0.0673541451466642,0.0830035716885924,0.0702233209700955,-0.0190489464699095,-0.0611007689658956,-0.0661659252246687,0,0,-0.0124004198250418,-0.206138408433994,-0.794792518935909,-1.21839215602424,1.29437248092328,-2.53586815567025,0.152693115285883,0.79567858209052,1.31875576197869,-0.118570557664624,-1.29434452716113,-1.33045707487257,-2.28262535639427,-1.40167760195736,-0.415253947679635,-0.814661988989351,-1.16451692776287,-0.417343685811733,-0.603797536117921,-0.738677426086666,-1.22409248983997,-1.27872464099578,-1.07661795932442,0.204446416212986,-0.341589561258896,-0.360976965761632,-0.361116194327613,-0.383547369042667,-0.343410969532203,-0.370104172322281,-0.340703970133205,-0.326024328180797,-0.340482441096783,-0.323455066402203,-0.263112897382716,-0.27209156423877,0,1500,5256.98172266125,9094,11767.4897418594,12851.8304773678,0
2.855,55.5,0,0,0,0,0,0,0,-0.16008672718093,1.02216355434304,0.327261369787733,-14.6832668165209,0.588575070977874,0.485249954037116,0.340447454415709,0.12938959559461,0.156977248569313,0.0547394185242373,0.0981029345375758,0.0590685221564122,-0.000102007095330543,0.0916375224805932,0.00604834911839668,0.0368241327673414,0.0451316623875223,0.0854855648225299,0.0628954334359688,-0.0312193179619795,0.0219625958093965,0.0180524519303835,0.0192040094467132,0.115710496986032,0.0797876242954168,0.00997498091151235,-0.0444892331099827,0.00579073084362275,0,0,-0.0156900855021966,-0.200162382389382,-0.779477525250996,-1.14877772760938,1.28528676788439,-2.60262562282527,0.239973215738351,0.881369399820819,1.33407974371732,-0.0347919758994504,-1.2811737937297,-1.62347504863141,-2.46527843144771,-1.47706144864849,-0.302672325364329,-0.557556396851194,-1.07715561557018,-0.400125702424852,-0.679105736504953,-0.759505405871786,-1.22387547077064,-1.52792747169955,-1.14759879272399,0.196914933440971,-0.338477231869797,-0.354320793098949,-0.357480920685972,-0.388017932041811,-0.343629165507324,-0.367290862889029,-0.336061804561587,-0.323279955921065,-0.337893422088655,-0.321043170220779,-0.258278317040463,-0.266271485072518,0,1500,5273,6251.2447132577,9746.00653392786,12750,0
2.865,55,0,0,0,0,0,0,0,-0.167431627289856,1.81980098894166,0.402501377154627,-14.4783581183503,0.65758716718494,0.428492493907479,0.327791371821157,0.121018532838348,0.193701159803032,0.146133885739224,0.186403358055156,0.190507034249468,0.0764306547916247,0.0564591486689453,-0.0261260684196568,0.0346313082962134,0.0573934884817769,0.068467176527352,0.0885864066127578,0.0725175390820872,0.0658493980538326,-0.0449243615968322,-0.0656445483965573,0.0321845333087557,0.0564391241027897,0.0552158795282509,-0.0148920397051189,0.0736016634586227,0,0,-0.0165260000911411,-0.188944091317112,-0.75841166314237,-1.08434280322436,1.25332941927801,-2.65544137951416,0.320513083131788,0.944205870495684,1.33056274632103,0.0572421798415537,-1.27747433822476,-1.76443992211459,-2.61747605149326,-1.54246771621059,-0.0781090914422853,-0.38772849685198,-0.968076903334546,-0.364989855583923,-0.77083569454735,-0.780139273866158,-1.2804978745997,-1.78226183134123,-1.26360745987436,0.191170829026555,-0.333481055064145,-0.348245226950355,-0.354148207918965,-0.391370220172721,-0.345299212342625,-0.360311995743252,-0.330737540338444,-0.320466065212363,-0.331244274702069,-0.318130908952971,-0.252944638716055,-0.260504042553532,0,1500,3300.32291857188,5344,9094,12767.1342797858,0
2.875,106.5,0,0,0,0,0,0,0,-0.165088044295995,1.84822440290913,0.406708936579366,-14.4389259989223,0.580628438079798,0.419666529941943,0.317848751894863,0.23667276399643,0.210007796195226,0.199810062733847,0.248894021971768,0.222411067802536,0.180112528493893,0.100869578620748,0.0123510849782456,0.0369128337861787,0.0529623979005924,0.0526191206640842,0.0614195712193323,0.0363122941289839,0.038658203080025,-0.0510824706700584,-0.0520933693530829,-0.0712649145198553,-0.00786880610861109,0.0191000187529372,-0.0278924508844447,0.0398642250386575,0,0,-0.0139091180363549,-0.173169803327493,-0.733307579390075,-1.00940487308893,1.16921333947686,-2.7151060583184,0.449568874257888,0.993289395239168,1.34007017427257,0.151717187907735,-1.27648077232801,-1.77226952185155,-2.65572370947293,-1.6178582944473,0.327452025398467,-0.254192551663999,-0.805383302550503,-0.316449783162435,-0.756739883785156,-0.805541393747931,-1.42559181055314,-2.04275773989688,-1.42415131793902,0.192959094900329,-0.327574504330841,-0.345093780119224,-0.356039901107035,-0.399420905710313,-0.350229103653253,-0.355184026994824,-0.32553128183492,-0.318104541325841,-0.322848639788414,-0.316511658173275,-0.250342819669368,-0.25717522049917,0,1500,2625,5292.03727996872,7035.25166974655,13013.7849984548,0
2.885,157,0,0,0,0,0,0,0,-0.163534077810265,1.02031468088908,0.363273264441235,-14.5880398291235,0.526556360762733,0.44151114216202,0.287349029788855,0.296893203855344,0.210747035985961,0.177903031609006,0.248848699034933,0.157273237447144,0.180839964877863,0.15365991701043,0.0831540150062795,0.0764423411936808,0.0865258835853743,0.0853173907157202,0.0592211622096028,-0.0164441624370006,-0.0208088877304891,-0.0333734714651989,0.0177058307539237,-0.0585556547918673,-0.0457359211041415,-0.00134024307319863,0.00848933633274043,0.027528169296174,0,0,-0.00981783928559121,-0.154686460552748,-0.7024079969647,-0.925978859709932,1.05974196331163,-2.78855669829826,0.667293088697839,1.04141389835705,1.36731014379831,0.246578106603852,-1.27001368226801,-1.78269631118496,-2.87429868211973,-1.71602865576983,0.926915546034427,-0.155524637039764,-0.578431804940414,-0.267871213579259,-0.71768129347729,-0.819554501607976,-1.61158197575952,-2.56280602973401,-1.64813242679801,0.198174518263476,-0.322864380019785,-0.345785082944424,-0.363432741071206,-0.409260061094005,-0.356416195373771,-0.352281074068981,-0.318799116794988,-0.317615022449154,-0.315714116113582,-0.315952434602545,-0.249721114528833,-0.254841521924605,0,2409.96270111063,5252.82277666702,8373.05460496851,11116.1651582711,13707.9230308343,0
2.895,155.5,0,0,0,0,0,0,0,-0.167261132025932,1.08219158519406,0.399075397504619,-14.6077067956247,0.619190951095074,0.508333727478793,0.309685976364433,0.302594061435901,0.219340170500809,0.179100852229756,0.201081589618491,0.0889909475430108,0.151586386289443,0.173408485359377,0.0768322160960396,0.107177721383051,0.127902499153867,0.170137435298257,0.111464505260124,0.0167463158893257,-0.037982575223652,-0.032956741048604,0.0328977561732794,-0.0388488521427465,-0.0281444328379804,0.016557039473606,0.0493512916548591,0.0537856715514204,0,0,-0.00722269340441262,-0.138481016560062,-0.671443370932131,-0.847984071729972,0.946484366441856,-2.86845675171678,0.923457335394392,1.09773759364438,1.3923290366457,0.320576309322478,-1.25203316516508,-1.87711309991785,-3.0380586130476,-1.85034610013558,1.48946194355273,-0.078355114477975,0.158127827005819,-0.278941509078239,-0.722955952797979,-0.857838133005438,-1.84753795503765,-3.09599454259,-1.97777964245498,0.202473653509252,-0.322493227272348,-0.349248459135399,-0.371747991420763,-0.414010533628206,-0.358002763897409,-0.345785982959124,-0.31068436636556,-0.320225931873736,-0.31179458889572,-0.313667010407116,-0.252417612729862,-0.255983541508543,0,2766,5966.9766203952,7220.59243048247,10460.5294373633,14044.4995427512,0
